file,tests,stratified,splits,k,weight,metric,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
iris.csv,metric,strat,10,5,uniform,manhattan,0.9733333333333334,0.9793650793650794,0.9733333333333334,0.9726430976430975,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,5,uniform,euclidean,0.9733333333333334,0.9793650793650794,0.9733333333333333,0.9726430976430975,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,7,uniform,manhattan,0.9733333333333334,0.9793650793650794,0.9733333333333334,0.9726430976430975,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,7,uniform,euclidean,0.9666666666666668,0.9715873015873016,0.9666666666666666,0.966043771043771,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,10,uniform,manhattan,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,10,uniform,euclidean,0.9733333333333334,0.9755555555555556,0.9733333333333334,0.9731986531986532,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,15,uniform,manhattan,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,15,uniform,euclidean,0.9666666666666666,0.9738095238095239,0.9666666666666666,0.9659090909090908,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,20,uniform,manhattan,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,20,uniform,euclidean,0.9800000000000001,0.984920634920635,0.9800000000000001,0.9793771043771043,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,1,uniform,euclidean,0.96,0.9682539682539684,0.96,0.9591750841750841,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,1,distance,euclidean,0.9600000000000002,0.9638888888888889,0.96,0.9595959595959596,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,1,square,euclidean,0.96,0.9682539682539684,0.96,0.9591750841750841,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,2,uniform,euclidean,0.9533333333333334,0.958888888888889,0.9533333333333334,0.952996632996633,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,2,distance,euclidean,0.9600000000000002,0.9660317460317461,0.96,0.9593097643097643,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,2,square,euclidean,0.9666666666666668,0.9722222222222223,0.9666666666666666,0.9663299663299663,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,3,uniform,euclidean,0.9800000000000001,0.984920634920635,0.9800000000000001,0.9793771043771043,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,3,distance,euclidean,0.9800000000000001,0.9833333333333334,0.9800000000000001,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,3,square,euclidean,0.9666666666666668,0.9700000000000001,0.9666666666666666,0.9664646464646465,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,4,uniform,euclidean,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,4,distance,euclidean,0.9600000000000002,0.9708333333333334,0.96,0.9578199578199577,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,4,square,euclidean,0.9800000000000001,0.9811111111111112,0.9800000000000001,0.97993265993266,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,5,uniform,euclidean,0.9666666666666666,0.9722222222222223,0.9666666666666666,0.9663299663299663,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,5,distance,euclidean,0.9666666666666668,0.9753968253968253,0.9666666666666666,0.9654882154882156,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,5,square,euclidean,0.9666666666666666,0.9722222222222223,0.9666666666666666,0.9663299663299663,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,7,uniform,euclidean,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,7,distance,euclidean,0.9800000000000001,0.9833333333333334,0.9799999999999999,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,7,square,euclidean,0.9800000000000001,0.9833333333333334,0.9799999999999999,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,10,uniform,euclidean,0.9733333333333334,0.9755555555555556,0.9733333333333333,0.9731986531986532,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,10,distance,euclidean,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,10,square,euclidean,0.9800000000000001,0.984920634920635,0.9800000000000001,0.9793771043771043,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,15,uniform,euclidean,0.9666666666666666,0.9738095238095239,0.9666666666666666,0.9659090909090908,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,15,distance,euclidean,0.9733333333333334,0.9777777777777779,0.9733333333333334,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,15,square,euclidean,0.9733333333333334,0.9755555555555556,0.9733333333333334,0.9731986531986532,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,20,uniform,euclidean,0.9866666666666667,0.9888888888888889,0.9866666666666667,0.9865319865319865,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,20,distance,euclidean,0.9800000000000001,0.9833333333333334,0.9800000000000001,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,strat,10,20,square,euclidean,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
